-0.338888,-0.174266,-0.740157,0.922236,-0.278154,0.761460,
-0.109870,-0.024904,0.158884,-0.439297,0.724104,0.996643,
-0.139108,0.353049,0.288226,0.075383,-0.379662,0.108161,
0.291949,0.655191,-0.745773,-0.421901,0.018983,0.226027,
-0.754990,0.246963,-0.749252,-0.039370,-0.690838,
